reviewid,genre
15136,rock
15136,electronic
15142,pop/r&b
15130,rock
15132,rap
15132,electronic
15119,rock
15113,rock
15126,rap
15137,pop/r&b
15117,electronic
15124,experimental
15125,rock
15098,rap
15098,electronic
15123,electronic
15128,pop/r&b
15122,electronic
15118,rock
15118,experimental
15089,
15096,
15116,rock
15100,rock
15121,rock
15073,rock
15073,experimental
15103,rock
15093,global
15120,rock
15068,rock
15109,rock
15106,rock
15106,experimental
15107,rap
15111,rock
15108,rock
15112,rap
15104,rap
15104,electronic
15105,rock
15101,rock
15086,
15097,rap
15102,folk/country
15090,rock
15054,electronic
15084,rock
15084,electronic
15083,rock
15083,rap
15091,rock
15094,rock
15094,electronic
15081,pop/r&b
15075,rock
15075,electronic
15085,rock
15085,electronic
15087,rock
15088,
15052,rock
15052,experimental
15082,rock
15082,electronic
15080,rock
15080,global
15080,electronic
15078,rock
15076,rock
15055,rock
15055,electronic
15072,rock
15072,metal
15070,rock
15070,experimental
15074,rock
15074,electronic
15071,rock
15071,pop/r&b
15069,rock
15069,experimental
15057,folk/country
15067,rock
15063,rock
15063,experimental
15059,
15048,rock
15030,rock
15030,electronic
14943,pop/r&b
15064,electronic
15058,
15012,electronic
15056,
15061,rock
15061,metal
15066,rock
15066,electronic
15049,rock
15053,electronic
15044,electronic
15028,electronic
15060,rock
15062,
15050,rock
15050,electronic
15040,rock
15040,experimental
15040,electronic
15036,pop/r&b
15043,
15047,rock
15047,experimental
15047,electronic
15013,rock
15013,electronic
14951,rock
15042,rock
15037,electronic
15045,electronic
15039,rock
15039,experimental
14995,rock
15023,
15001,rock
15001,pop/r&b
15001,folk/country
15001,experimental
15038,
15007,rap
15032,rock
15026,rock
15026,electronic
15024,electronic
15008,
15033,folk/country
15031,rock
14990,
15027,jazz
15029,rock
15034,rock
15010,rock
15010,metal
14994,
14968,rock
14968,experimental
14968,electronic
15003,
15017,global
15022,rock
15019,
15006,folk/country
15025,rock
15025,electronic
15020,rock
14940,rock
15009,rock
15009,electronic
15021,folk/country
14952,rock
14952,pop/r&b
15004,electronic
14999,folk/country
15015,
15018,
15011,rock
15016,rock
14998,electronic
14988,rock
15005,rap
15014,rock
15014,pop/r&b
15000,rock
14992,rock
14992,electronic
14929,rock
15002,rock
14989,rock
14989,experimental
14976,rap
14983,rock
14977,rock
14977,experimental
14991,
14953,rock
14950,rock
14975,electronic
14997,rock
14987,
14993,rock
14996,rock
14981,rock
14981,electronic
14973,rap
14985,
14946,rock
14979,rock
14984,rock
14984,rap
14982,
14960,rock
14986,rock
14974,rock
14974,electronic
14978,rock
14978,experimental
14980,rock
14980,electronic
14972,rock
14954,rock
14954,electronic
14970,global
14970,pop/r&b
14967,rap
14963,global
14969,rock
14969,electronic
14961,
14966,rock
14966,electronic
14971,rock
14971,electronic
14965,electronic
14941,electronic
14939,rock
14958,rock
14957,electronic
14934,rock
14934,experimental
14936,rock
14962,rock
14955,rock
14955,experimental
14955,electronic
14959,
14935,rock
14949,rock
14949,folk/country
14945,rap
14942,rap
14947,electronic
14948,electronic
14956,rock
14944,electronic
14938,electronic
14937,rock
14923,rap
14927,
14925,electronic
14919,rock
14919,metal
14933,rock
14933,experimental
14910,rock
14910,electronic
14932,rock
14932,electronic
14928,rock
14930,rock
14914,rock
14931,electronic
14846,pop/r&b
14846,electronic
14921,rock
14921,electronic
14920,rock
14920,metal
14922,electronic
14885,pop/r&b
14916,rock
14926,rock
14924,rock
14769,rock
14908,rock
14908,electronic
14913,rock
14912,rock
14912,experimental
14917,pop/r&b
14911,rap
14905,rock
14905,experimental
14918,electronic
14894,rock
14896,rock
14896,electronic
14915,rock
14907,global
14907,pop/r&b
14889,pop/r&b
14889,electronic
14901,pop/r&b
14901,electronic
14903,rock
14904,rock
14904,electronic
14888,
14863,
14816,rock
14906,rap
14895,rock
14895,experimental
14900,
14902,rock
14902,experimental
14857,rock
14899,electronic
14883,rap
14886,electronic
14858,rap
14858,pop/r&b
14893,rock
14890,rock
14897,pop/r&b
14898,rap
14873,experimental
14879,rock
14892,rap
14887,rock
14891,rock
14891,experimental
14891,electronic
14884,rock
14810,
14880,rap
14881,electronic
14882,rock
14882,metal
14876,rock
14876,experimental
14800,
14878,rock
14877,electronic
14868,electronic
14861,electronic
14867,rock
14870,rock
14875,rock
14875,rap
14822,pop/r&b
14822,folk/country
14872,electronic
14851,pop/r&b
14851,electronic
14869,rock
14866,rock
14866,electronic
14871,electronic
14849,rock
14849,pop/r&b
14826,
14838,rock
14838,experimental
14865,
14856,rock
14856,electronic
14859,rock
14799,electronic
14864,rock
14864,electronic
14834,rock
14855,rock
14855,electronic
14818,experimental
14847,rock
14862,rock
14850,rap
14840,rock
14840,electronic
14860,
14845,
14852,rap
14853,rock
14837,rock
14837,experimental
14839,rock
14854,pop/r&b
14841,
14848,rock
14848,electronic
14842,rock
14843,rock
14820,folk/country
14829,rock
14829,electronic
14832,rock
14798,electronic
14844,rock
14844,experimental
14836,rock
14824,rock
14807,
14835,rock
14833,electronic
14717,rock
14821,rock
14830,rock
14825,rock
14825,rap
14831,
14827,rock
14827,experimental
14828,experimental
14797,rock
14797,experimental
14823,pop/r&b
14789,electronic
14786,rock
14786,electronic
14817,rock
14806,rock
14804,rock
14804,metal
14808,rap
14815,electronic
14819,rock
14805,metal
14813,rock
14813,experimental
14814,pop/r&b
14785,rap
14785,pop/r&b
14811,rock
14809,rap
14812,rock
14812,global
14812,experimental
14812,electronic
14803,rock
14779,rock
14779,electronic
14796,rock
14801,rock
14791,rock
14795,folk/country
14757,rock
14771,rap
14780,pop/r&b
14784,folk/country
14792,pop/r&b
14792,folk/country
14802,rock
14776,rock
14782,rock
14782,electronic
14781,electronic
14794,electronic
14783,rock
14793,rock
14793,experimental
14763,rock
14790,rock
14787,rap
14788,pop/r&b
14764,rock
14764,experimental
14761,
14765,rock
14745,rock
14777,rock
14754,rock
14755,rock
14755,electronic
14774,rock
14774,electronic
14778,rock
14778,metal
14697,
14751,rock
14772,rock
14762,jazz
14749,pop/r&b
14746,rock
14766,rap
14759,electronic
14768,rap
14770,rock
14770,experimental
14760,rap
14767,electronic
14758,rock
14758,electronic
14756,rock
14753,rock
14753,experimental
14750,rock
14750,electronic
14736,rock
14752,rock
14693,electronic
14747,rock
14744,rap
14737,rock
14722,electronic
14735,electronic
14698,rock
14741,metal
14748,rock
14728,
14739,rock
14743,rock
14743,metal
14743,electronic
14721,rock
14740,
14732,electronic
14704,rock
14727,rock
14727,experimental
14715,experimental
14738,folk/country
14734,rock
14716,rap
14716,jazz
14716,electronic
14742,
14726,global
14731,rock
14701,experimental
14733,rock
14730,electronic
14725,rock
14725,experimental
14718,metal
14718,electronic
14700,rock
14724,experimental
14707,rock
14720,rap
14705,rock
14705,experimental
14723,pop/r&b
14690,rock
14719,rap
14595,pop/r&b
14595,experimental
14714,rock
14703,rock
14703,electronic
14713,rock
14713,metal
14702,jazz
14712,
14711,rap
14708,rock
14708,metal
14709,rock
14710,electronic
14674,rock
14674,electronic
14675,rock
14706,rock
14692,rock
14692,electronic
14699,rock
14689,rock
14689,electronic
14684,rock
14691,rock
14691,experimental
14691,electronic
14632,rock
14686,rap
14686,pop/r&b
14549,rock
14549,metal
14696,pop/r&b
14694,rock
14694,experimental
14685,rock
14695,rock
14695,rap
14680,electronic
14687,rock
14683,metal
14682,rock
14644,rap
14644,pop/r&b
14644,folk/country
14650,rock
14688,rock
14672,
14673,
14663,electronic
14670,rock
14670,electronic
14681,rock
14660,rock
14660,experimental
14677,electronic
14665,rock
14679,electronic
14678,pop/r&b
14678,electronic
14653,rock
14671,rock
14659,pop/r&b
14669,rock
14669,electronic
14662,rap
14668,rock
14666,pop/r&b
14667,rock
14667,experimental
14676,rock
14649,rock
14649,electronic
14664,rap
14651,rock
14661,metal
14657,electronic
14642,rock
14642,experimental
14655,electronic
14628,rock
14634,rock
14627,rock
14627,experimental
14643,electronic
14648,electronic
14658,rock
14646,rock
14646,electronic
14656,rock
14652,rock
14629,rap
14647,rock
14647,experimental
14654,electronic
14645,rock
14622,rock
14622,electronic
14639,folk/country
14612,metal
14604,rock
14607,pop/r&b
14640,rock
14637,electronic
14619,rap
14619,pop/r&b
14611,rock
14611,pop/r&b
14611,electronic
14638,rock
14638,metal
14641,rock
14609,rock
14636,pop/r&b
14636,experimental
14631,rock
14631,experimental
14630,folk/country
14605,rock
14624,pop/r&b
14624,electronic
14635,rock
14635,electronic
14633,
14610,rock
14610,experimental
14625,pop/r&b
14623,jazz
14567,folk/country
14626,rock
14626,electronic
14603,rock
14616,electronic
14620,rock
14617,electronic
14613,metal
14606,electronic
14615,rock
14600,rock
14621,rap
14614,pop/r&b
14614,electronic
14601,
14618,folk/country
14598,rock
14587,rock
14587,electronic
14592,experimental
14592,electronic
14608,electronic
14602,rock
14594,rap
14589,pop/r&b
14576,rock
14583,electronic
14597,rock
14597,electronic
14588,electronic
14586,rock
14596,rock
14593,rock
14593,experimental
14584,
14571,rap
14582,
14591,rock
14591,electronic
14590,electronic
14579,rock
14574,rock
14585,pop/r&b
14585,electronic
14581,rock
14581,pop/r&b
14577,
14573,rock
14575,rock
14580,
14563,rock
14578,rock
14578,experimental
14570,rock
14560,
14569,rock
14555,rock
14538,
14566,rock
14568,experimental
14572,rock
14546,rock
14561,
14539,folk/country
14565,rap
14535,global
14535,pop/r&b
14557,rock
14547,pop/r&b
14532,
14562,rock
14562,metal
14551,electronic
14541,rock
14564,rock
14522,rock
14525,rock
14525,electronic
14550,rock
14559,
14553,rock
14533,rock
14533,electronic
14534,folk/country
14552,
14558,rock
14558,experimental
14556,electronic
14537,rock
14548,rock
14548,electronic
14554,rock
14530,rock
14543,rock
14542,rap
14510,rock
14454,rock
14454,experimental
14526,rock
14544,rock
14544,experimental
14512,metal
14540,rock
14519,electronic
14536,pop/r&b
14545,
14523,rock
14523,electronic
14514,
14521,rock
14521,experimental
14531,rock
14528,rock
14515,rock
14515,metal
14529,rock
14497,pop/r&b
14497,electronic
14501,rock
14501,folk/country
14503,rock
14503,experimental
14503,electronic
14499,rap
14518,pop/r&b
14513,
14492,electronic
14527,rock
14524,pop/r&b
14508,rock
14520,rock
14504,rock
14484,rock
14484,electronic
14498,rap
14482,rap
14517,rock
14517,electronic
14507,rock
14507,electronic
14445,folk/country
14516,rock
14511,rock
14500,electronic
14506,
14485,rock
14474,rap
14505,rock
14486,pop/r&b
14486,experimental
14486,electronic
14502,electronic
14494,rock
14509,electronic
14475,
14460,rock
14495,pop/r&b
14495,folk/country
14483,rock
14483,electronic
14489,
14490,rap
14477,rock
14496,rock
14479,rock
14479,experimental
14472,rock
14488,rock
14473,jazz
14491,electronic
14493,rock
14493,experimental
14463,rock
14463,experimental
14480,experimental
14481,rock
14487,
14471,
14412,rock
14412,electronic
14476,
14478,electronic
14427,rock
14465,
14455,rock
14455,experimental
14339,rock
14467,rock
14467,experimental
14470,rock
14470,electronic
14456,rock
14456,experimental
14462,global
14462,pop/r&b
14452,experimental
14469,rock
14469,folk/country
14469,metal
14394,jazz
14394,folk/country
14394,pop/r&b
14420,rock
14420,rap
14459,rock
14459,experimental
14468,rock
14464,rock
14442,rock
14442,electronic
14466,rock
14364,electronic
14457,rock
14457,experimental
14448,jazz
14448,metal
14450,experimental
14458,rock
14461,electronic
14383,rock
14383,electronic
14428,rock
14428,electronic
14451,
14328,
14446,rock
14453,rock
14422,rock
14447,electronic
14437,folk/country
14449,rap
14449,pop/r&b
14430,folk/country
14426,pop/r&b
14440,
14431,
14434,global
14434,pop/r&b
14414,pop/r&b
14414,electronic
14408,rock
14408,experimental
14441,jazz
14441,folk/country
14277,rock
14433,rock
14433,electronic
14410,rock
14410,experimental
14443,jazz
14443,electronic
14405,pop/r&b
14423,
14439,rap
14444,rock
14429,experimental
14421,folk/country
14421,experimental
14416,electronic
14436,rock
14436,pop/r&b
14436,electronic
14432,electronic
14438,rock
14438,metal
14400,global
14435,metal
14424,rap
14425,electronic
14378,rock
14417,electronic
14419,rap
14411,electronic
14409,rap
14376,rap
14399,electronic
14321,rock
14415,rock
14404,pop/r&b
14404,electronic
14418,rap
14396,rock
14396,metal
14395,pop/r&b
14407,pop/r&b
14413,rock
14371,pop/r&b
14385,pop/r&b
14403,rock
14398,rock
14393,rock
14388,pop/r&b
14388,metal
14406,rock
14406,experimental
14387,
14366,rock
14357,
14401,rock
14389,rock
14372,electronic
14386,rap
14373,pop/r&b
14402,rock
14390,global
14363,electronic
14381,rock
14381,electronic
14353,rock
14353,electronic
14377,electronic
14397,rock
14298,rock
14348,rock
14392,rock
14354,rock
14391,rock
14360,rock
14358,rap
14375,rock
14375,electronic
14332,folk/country
14382,rock
14384,rock
14349,rock
14349,electronic
14317,experimental
14370,rock
14361,electronic
14293,rock
14293,electronic
14380,rap
14379,rap
14365,pop/r&b
14368,experimental
14368,electronic
14296,pop/r&b
14359,electronic
14327,electronic
14369,rock
14356,rap
14351,electronic
14336,rock
14336,global
14336,pop/r&b
14336,electronic
14355,rock
14342,rock
14342,electronic
14344,rock
14334,electronic
14367,rap
14350,rock
14350,electronic
14329,rap
14362,rock
14347,rock
14340,rock
14340,metal
14340,electronic
14343,rap
14346,rock
14346,electronic
14352,rock
14312,
14326,experimental
14335,rock
14335,electronic
14322,rock
14338,electronic
14345,rock
14288,rock
14341,rock
14314,global
14337,
14278,rock
14275,electronic
14330,rock
14325,
14303,rock
14303,electronic
14311,rock
14331,electronic
14333,pop/r&b
14306,pop/r&b
14306,electronic
14248,rock
14302,rock
14324,rock
14324,experimental
14318,rock
14323,
14310,rock
14320,rock
14276,rock
14255,rock
14255,electronic
14308,rap
14308,electronic
14313,rock
14313,metal
14307,rock
14280,rock
14267,rock
14319,rock
